"Type","Source","Destination","Alt Text","Length","Path Type","Link Path","Link Position","Link Origin","Real Dimensions","Dimensions in Attributes","Display Dimensions"
"Image","https://www.mychef.ae/asian-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Asian dim sum and appetizer spread","34","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[2]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/asian-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Indian Catering","15","Root-Relative","//body/div/div/main/div/div[1]/section[9]/div/div/a[3]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/weekly-meal-prep-dubai?utm_source=mychef.ae&utm_medium=starter_package_card&utm_campaign=menus","https://www.mychef.ae/menu-appetizer.webp","Healthy appetiser-style dishes for weekly meal prep","51","Root-Relative","//body/div/div/main/div/div[1]/section[8]/div/div/div[3]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/vegan-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Plant-based vegan appetizers in Dubai","37","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/vegan-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Vegetarian Catering","19","Root-Relative","//body/div/div/main/div/div[1]/section[9]/div/div/a[1]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/fathers-day-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Father's Day appetisers and salads","34","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[3]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/kids-birthday-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Kids birthday appetisers in Dubai","33","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[1]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/halloween-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Spooky appetisers for Halloween catering","40","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[2]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/keto-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Low-carb appetisers in Dubai","28","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[1]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/gala-dinner-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Refined appetizer course for a formal dinner in Dubai","53","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[2]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/canape-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Styled canapé display platter","29","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[4]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/mothers-day-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Elegant appetisers for a family brunch","38","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[2]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/brand-activation-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Appetizer tasting station for experiential catering Dubai","57","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[3]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/sushi-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Sushi appetizer selection","25","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[4]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/sushi-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Asian Catering","14","Root-Relative","//body/div/div/main/div/div[1]/section[9]/div/div/a[1]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/pescatarian-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Seafood appetisers for pescatarian catering","43","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[2]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/pescatarian-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Sushi Catering Dubai","20","Root-Relative","//body/div/div/main/div/div[1]/section[8]/div/div/a[1]/div[1]/img","Content","HTML","","640x360",""
"Image","https://www.mychef.ae/oyster-bar-dubai","https://www.mychef.ae/menu-appetizer.webp","Elegant seafood starters and canapés","36","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[3]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/grazing-table-dubai","https://www.mychef.ae/menu-appetizer.webp","Artisan grazing table appetizers in Dubai","41","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/chinese-new-year-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Dumplings and starters for Lunar New Year catering","50","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[2]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/mediterranean-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Greek mezze appetizer spread","28","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[2]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/mediterranean-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Arabic Catering","15","Root-Relative","//body/div/div/main/div/div[1]/section[9]/div/div/a[2]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/dessert-table-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Patisserie and mini treats","26","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[5]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/exhibition-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Bite-sized appetisers for trade show guests","43","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[3]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/beach-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Beach appetisers in Dubai","25","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[1]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/dessert-cart-dubai","https://www.mychef.ae/menu-appetizer.webp","Mini desserts and sweet treats display","38","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[3]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/shawarma-station-dubai","https://www.mychef.ae/menu-appetizer.webp","Arabic mezze and salads for shawarma station","44","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[3]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/diwali-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Indian chaat and appetizers for Diwali","38","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[4]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/diwali-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Vegetarian Catering","19","Root-Relative","//body/div/div/main/div/div[1]/section[9]/div/div/a[2]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/easter-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Spring appetisers for an Easter brunch","38","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[2]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/suhoor-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Light suhoor savoury plates in Dubai","36","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/suhoor-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Arabic Catering","15","Root-Relative","//body/div/div/main/div/div[1]/section[9]/div/div/a[3]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/indian-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Indian appetizers and chaat spread","34","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[2]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/dairy-free-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Dairy-free appetisers in Dubai","30","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[1]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/dairy-free-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Vegan Catering","14","Root-Relative","//body/div/div/main/div/div[1]/section[8]/div/div/a[1]/div[1]/img","Content","HTML","","640x360",""
"Image","https://www.mychef.ae/halal-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Halal appetizer selection","25","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[2]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/halal-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Iftar Catering","14","Root-Relative","//body/div/div/main/div/div[1]/section[9]/div/div/a[2]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/jain-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Jain appetisers in Dubai","24","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[1]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/jain-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Vegetarian Catering","19","Root-Relative","//body/div/div/main/div/div[1]/section[8]/div/div/a[2]/div[1]/img","Content","HTML","","640x360",""
"Image","https://www.mychef.ae/healthy-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Fresh healthy appetizer selection","33","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[2]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/housewarming-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Appetisers for a housewarming party","35","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[2]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/gluten-free-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Gluten-free appetisers in Dubai","31","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[1]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/gluten-free-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Vegan Catering","14","Root-Relative","//body/div/div/main/div/div[1]/section[8]/div/div/a[4]/div[1]/img","Content","HTML","","640x360",""
"Image","https://www.mychef.ae/film-crew-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Fresh craft service snacks on set","33","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[5]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/nut-free-catering-dubai","https://www.mychef.ae/menu-appetizer.webp","Nut-free appetisers in Dubai","28","Root-Relative","//body/div/div/main/div/div[1]/section[6]/div/div/div[1]/img","Content","HTML","","800x600",""
"Image","https://www.mychef.ae/blog","https://www.mychef.ae/images/blog/halal-private-dining-dubai-what-to-ask-hero.webp","Halal Private Dining in Dubai: What to Ask Before You Book — experience concept shown","85","Root-Relative","//body/div/div/main/div/div/section[3]/div/div[2]/a[21]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/blog/topic/menus-dietary","https://www.mychef.ae/images/blog/halal-private-dining-dubai-what-to-ask-hero.webp","Halal Private Dining in Dubai: What to Ask Before You Book","58","Root-Relative","//body/div/div/main/div/div/section[2]/div/div[2]/a[4]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/blog/how-far-ahead-book-caterer-dubai","https://www.mychef.ae/images/blog/halal-private-dining-dubai-what-to-ask-hero.webp","Halal Private Dining in Dubai: What to Ask Before You Book","58","Root-Relative","//body/div/div/main/div/div/section[2]/div/div[2]/a[3]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/blog/brunch-at-home-dubai","https://www.mychef.ae/images/blog/halal-private-dining-dubai-what-to-ask-hero.webp","Halal Private Dining in Dubai: What to Ask Before You Book","58","Root-Relative","//body/div/div/main/div/div/section[2]/div/div[2]/a[3]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/blog/vegan-catering-dubai-guide","https://www.mychef.ae/images/blog/halal-private-dining-dubai-what-to-ask-hero.webp","Halal Private Dining in Dubai: What to Ask Before You Book","58","Root-Relative","//body/div/div/main/div/div/section[2]/div/div[2]/a[3]/div[1]/img","Content","HTML","","",""
"Image","https://www.mychef.ae/blog/halal-private-dining-dubai-what-to-ask","https://www.mychef.ae/images/blog/halal-private-dining-dubai-what-to-ask-hero.webp","Halal private dining setup in Dubai","35","Root-Relative","//body/div/div/main/div/div[1]/section/div[1]/picture/img","Content","HTML","","1344x752",""
"Image","https://www.mychef.ae/yachts","https://www.mychef.ae/testimonial-yacht.webp","Yacht dining gallery 6","22","Root-Relative","//body/div/div/main/div/div[1]/section[7]/div/div[2]/div[6]/img","Content","HTML","","400x300",""
"Image","https://www.mychef.ae/gallery","https://www.mychef.ae/testimonial-yacht.webp","Yacht Party Service — luxury catering dubai","43","Root-Relative","//body/div/div/main/div/section[3]/div/div[2]/div[6]/div/img","Content","HTML","","",""
"Image","https://www.mychef.ae/wedding-catering-checklist-dubai","https://www.mychef.ae/images/wedding-catering-dubai-hero.webp","A villa wedding dinner in Dubai — long table, candlelight, service in the background. Experience concept shown.","111","Root-Relative","//body/div/div/main/div/div/div[@class='print-hide'][1]/section/div[1]/picture/img","Content","HTML","","2560x1440",""
"Image","https://www.mychef.ae/wedding-catering-dubai","https://www.mychef.ae/images/wedding-catering-dubai-hero.webp","A villa wedding dinner in Dubai — long table, candlelight, service in the background. Experience concept shown.","111","Root-Relative","//body/div/div/main/div/div/section[1]/div[1]/picture/img","Content","HTML","","2560x1440",""
"Image","https://www.mychef.ae/catering-dubai","https://www.mychef.ae/images/wedding-catering-dubai-hero.webp","Wedding dinner table in a Dubai villa — candlelight, set places, service in the background. Experience concept shown.","117","Root-Relative","//body/div/div/main/div/div/section[@id='events']/div/div/article[1]/a/img","Content","HTML","","1600x900",""
"Image","https://www.mychef.ae/gallery","https://www.mychef.ae/images/wedding-catering-dubai-hero.webp","Elegant Wedding Reception — luxury catering dubai","49","Root-Relative","//body/div/div/main/div/section[3]/div/div[2]/div[1]/div/img","Content","HTML","","",""
"Image","https://www.mychef.ae/events","https://www.mychef.ae/images/afternoon-tea-catering-dubai-hero.webp","Afternoon Tea Catering","22","Root-Relative","//body/div/div/main/div/section[9]/div/div[2]/a[8]/div[1]/img","Content","HTML","","640x360",""
